Aor_ID,Aee_ID,Q_ID,Answer
46561,46561,46401,"Loominguline, positiivne, visa"
46552,46564,46401,"Loov, sihikindel, kohusetundlik"
46450,46569,46544,"Lugu on kehvasti üles ehitatud, ei tõmba lugema. Rivo suudab väga hästi leida need nüansid, mis tõmbaksid ka igava loo käima, milline teema tuleks tõsta loo algusesse, mis tuleks loo kõrvale lisana panna jne. Tal on silma selle peale, mis paneb lugejat loo vastu huvi tundma"
46548,46559,46383,"Lugude planeerimisel on ta aeg-ajalt liiga optimistlik nende valmimise osas. Siin võib olla mitu põhjust. Kuna Kristi ise on kiire ja talle ei meeldi väga pikalt mingite asjadega venitada, siis ta ülehindab teisi. Teine põhjus võib olla ettevalmistuses, ta teeb otsuse enne, kui on kõik asjaolud teada."
46410,46548,46545,"Lugude toimetamine. Alati kui ta toimetab lugusid, siis ta selgitab, miks ta nii tegi ja mida tegi. Samuti kui ajakirjanik ei oska looga edasi minna, siis tal on alati mingi mõte, kuidas edasi uurida, kirjutada, mida küsida jne."
46548,46569,46544,"Lugude toimetamine. Ta tegeleb lugudega sisuliselt. Ta on ajakirjanikul pidevalt olemas, ei kao lugu tehes ära."
46548,46567,46861,Lugusid puudutavateks koosolekuteks on Raul hästi ettevalmistanud. Teisi koosolekuid ma ei osak hästi hinnata.
46559,46559,46400,"Ma annan vahel liiga lihtsalt järele mõnede probleemide/tööülesannete puhul, mis ei ole mulle endale väga olulised, millesse ma kirega ei suhtu, aga mida on vaja ära teha. St ma lähen liiga kergelt kaasa lahendusega, mida ma ei pea parimaks, aga mõttes löön käega, et ah, ei viitsi vaielda, las ta olla, vahet pole.
Aeg-ajalt tasuks sellises olukorras olla jäärapäisem, oma seisukohta rohkem kaitsta. Vahel on tekkinud olukord, kus lõpuks jõutakse siiski selle lahenduseni, mida ma algselt välja pakkusin, aga mille eest ei seisnud. Säästaks kõigi aega."
46551,46489,46545,"ma arvan ,et oskad õigeid inimesi õigetesse kohtadesse paigutada"
46553,46551,46400,"Ma arvan, et eriarvamuste lahendamiuse puhul tuleks talle kasuks parem kuulamisoskus ja rohkem empaatiat."
46551,46551,46544,"ma arvan, et oskan asjad lihtsakt mõelda"
46561,46566,46395,"Ma arvan, et Rain ei kiirusta alati oma arvamuse väljaütlemisega"
46548,46548,46542,"Ma ei kritiseeri kedagi sellepärast, et ta arvab teisiti. See aga ei tähenda, et ma kõigi eriarvamustega oma töös ja otsustamisel arvestaksin. Minu eesmärk on aga luua meeskonnas selline õhkkond, kus teisiti mõtlemine on sallitud."
46548,46548,46392,Ma ei loobu esimeste takistuste ilmnemisel eesmärkidest ja ei lase ka teistel loobuda.
46408,46552,46388,"Ma ei mäleta ühtegi meie müügigruppi puudutavat otsust, mis oleks tehtud ilma mind sellesse eelnevalt kaasamata.
Puudutagu see siis töökorraldust, töötasusüsteeme või mõnda uut tööprojekti."
46563,46557,46384,"Ma ei ole sind väga konfliktsituatsioonides näinud, kuid uue veebi puhul kiidan reklaamidega käitumist ja visiooni olemasolu."
46548,46550,46387,"Ma ei osaka tuua ühtegi näidet, kus võiks öelda, et Anu väldib probleemide lahendamist."
46453,46550,46381,"Ma ei oska hinnata, kuidas Anu teisi motiveerib. Enda kohta ütlen, et kuna meie füüsilised töökohad asuvad eri korrustel, siis olen oma töös vägagi iseseisev ja enda hinnangul vastutan täielikult selle eest, mis ma teen. Võimalik, et Anul pole olnud vajadust sekkuda. Minule selline suhtumine sobib."
46556,46553,46400,Ma ei oska öelda.
46548,46550,46383,"Ma ei oska seda hinnata, sest ma ei tea neid eesmärke hästi. Üks eesmärk ja selle täitmine on küll selline, millest tunnen puudust. Vigade arv lehes. Selles osas ma tahaksin näha mingit konkreetset tegevust või paranemist."
46433,46569,46384,"Ma ei oska seda öelda, kuna mulle ei ole silma jäänud ebapopulaarseid otsuseid. Töises mõttes pragmaatikuna usun, et ebapopulaarseid otsuseid saabki teha haruharva ja need on ebapopulaarsed seetõttu, et neid ei osata põhjendada või need puudutavad töötajate heaolu. Kui sinna alla käivad ka näiteks personalimuudatused, siis Rivo on neid teinud ja kõrvalt paistab, et need on läinud üsna valutult."
46548,46559,46393,"Ma ei oska seda väga hästi hinnata, aga mulle tundub, et osa tööülesandeid ta võiks julgemalt ära delegeerida, Need on reeglina sellised pisikesed tööd. Kas midagi otsida artiklile täiendavat juurde, teha lugu veebis korda jne."
46563,46569,46394,"Ma ei oska su oma üksuse kohta vastata, kuid julgustan rohkem arvamust avaldama toimetuseüleselt."
46548,46557,46385,"Ma ei oska tuua ühtegi näidet, kui lubadused oleksid jäänud täitmata"
46553,46550,46400,"Ma ei puutu Anuga tööalaselt niipalju kokku, et oskaks sellele punktile täpselt vastata."
46561,46553,46389,"Ma ei tunne kurja Igorit, samas on ta emotsionaalne, kuid kontrollib end hästi"
46433,46569,46392,"Ma ei ütleks korduvalt, vaid üldiselt ikka seni, kuni üleatatud saab. Tööst sõltuvalt juba tuleb leida lahendus."
46564,46564,46387,"Ma ei väldi probleeme, kuid ei kutsu neid vahel esile, kui näen, et nagunii midagi ei muutus sellest."
46564,46564,46384,"Ma enam väga palju ei mõtle, mis minust arvatakse, kui teen midagi ebapopulaarset. Juhtimine ongi aeg ajalt ebapopulaarsete otsuste tegemine."
46564,46564,46544,"Ma haaran õhust, kui on pinged iniemesel või ta on millegagi rahulolematu. Mind on keeruline petta."
46560,46553,46544,"Ma hindan väga Igori toetust ja n.ö kaasasolemist, vaatamata RK keerulisele olukorrale. Ma näen, et Igor kogu hingest tahab, et meil läheks hästi."
46548,46548,46383,"Ma ise arvan, et kohati kaldun ka püstitama ebarealistlike eesmärke, aga mõnikord on see ka teadlik valik. Kindlasti aga proovin panna paika eesmärkite saavutamise viisid ja tegevuskavad ning neid ka süsteemselt järgida. See on väga oluline ja on varemalt olnud minu üks vigu, et palju tähelepanu olen pööranud eesmärgi püstitamisele, kuid jätnud unarusse hilisemad tegevused."
46548,46559,46394,"Ma ise saan küll Kristilt tagasisidet ja see tagasiside on reeglina konstruktiivne. Loomulikult võiks saada veelgi rohkem. Samuti on ajakirjanikud öelnud, et nad saavad Kristilt abi, kui Kristi nende lugusid toimetab."
46548,46548,46384,"Ma julgen neid võtta, kuid aeg-ajalt lükkan ebapopulaarseid otsuseid edasi. Tean, et see on vale käitumine, aga eksin selle vastu mõnikord. Kindel põhimõte on mul aga see, et kui ma pean näiteks õigeks kellegagi töösuhte lõpetamist, siis ma teen selle ka ära, mitte ei venita otsustamist. Pigem lükkan edasi probleemidest rääkimist või negatiivse tagasiside andmist."
46488,46554,46392,ma loodan seda
46551,46551,46381,"ma loodan, et see nii on"
46488,46554,46395,"ma loodan, sest üldiselt on iseloom otsekohene"
46564,46564,46546,Ma mõtlen lahenduste keskselt. Ma ei takerdu probleemide kirjeldusse kauaks.
46563,46550,46394,"Ma näen vaid seda, mida sa ajakirjanikele aegajalt annad."
46564,46564,46392,"Ma olen jäär. Vahel on lihtsam mööda takistusest minna, kuid ma ikka ja jälle tulen tagasi ja pean nn võitma takistuse."
46563,46561,46400,"Ma olen raskustes. Teatud mõttes on sul olnud ka veidi õnne, st kriisi ajal jäid käsiraamatud puudutamata reklaamitulude langusest ja ma ei oma tegelikult ettekujutust, kui suur roll sul Hiinas, Ukrainas jm on või oli, kuid KUI ma pean miskit sellist välja tooma, kus sa võiksid veidi teisi midagi teha, siis annaksin soovituse olla rohkem nähtav, anda soovitusi, tulla oma tsoonist välja. Anda nõu väljapoole oma toimetust, sul on, mida öelda. Sh ka kirjutada kolumne, tõsiselt."
46561,46555,46382,Ma pole teda kunagi halvas tujus näinud
46572,46572,46545,"Ma suudan inimestega ühist keelt leida, näha ühisosa, ja jätta kõrvale selle, mis on antud hetkel väheoluline."
46572,46572,46546,"Ma suudan leida nii poolt- kui ka vastuargumente, mis kergendavad meeskonnas otsustamist. Kui ma olen milleski veendunud, siis suudan ka teisi veenda."
46572,46572,46544,"Ma suudan vajaduse korral mõtelda ja tegutseda väga kiiresti. Mulle sobivad olukorrad, mis eeldavad kiiret reageerimist."
46494,46572,46400,"Ma tahaksin näha Viljat toetavamana oma ainsa alluva Peebu suhtes ja seeläbi Peepu rohkem Vilja varjust välja paistmas. Arvan, et Vilja saaks aidata sellele kaasa positiivse tagasiside ja suunamisega, lisaks koolitused ja muu vaheldus väljaspool toimetust. Negatiivset tagasisidet ei peaks andma teiste nähes ja kuuldes, mida on vahel juhtunud. Peebu tugevusi võiks rohkem välja tuua, leida nt mõni vastutusala vastavalt sellele."
46488,46554,46400,"ma tõesti ei saa  ega taha teha ettekirjutusi: alati saab kokku leppida (ka erimeelsuste puhul) - see on lihtsalt arvamus, mitte konkreetne - et töö ja tegemised sujuksid; mainisin eelpool, et vahest jäärapäine - see võib õiges kohas õigel ajal väga hea omadus olla (kui ma ikka õieti aru saan, ma lihtsalt mõtles"
46433,46569,46391,"Ma usun küll, et ta vaatab kasvõi selle küsitluse tulemusi päris huviga."
46564,46551,46384,"Ma usun, et pikaajaline kogemus on see, miks ei pea enam väga põdema otsuseid tehes"
46561,46561,46389,"Ma usun, et säilitan enesevalitsemise, aga kindlasti peegeldub minu olekust pinge, seda ma ei suuda varjata. Ma arvan, et ei peagi olema ja näima alati emotsioonitu, aga tahaks ennast küll paremini kontrollida."
46559,46550,46400,"Ma usun, et veebis kujundamise korraldamise ja kujundajate paberlehekeskse suhtumise muutmisel annab veel palju ära teha. Ühel hetkel ehk on Anul nii palju ressurssi, et tekivad inimesed, kellel on tahtmist ja oskusi ainult veebikujundusele keskenduda."
46548,46569,46389,"Ma väga harvadel juhtudel olen tabanud kõrvalt, et mõnikord ta annab negatiivset tagasisidet, kuid siis on tegelik probleem m"
46551,46551,46862,ma vähemalt proovin seista alati reklaamiosakonna eest
46572,46572,46400,"Ma võiksin suuta anda positiivset tagasisidet ka neile, kellega ma inimlikus plaanis kohe üldse ei klapi. On teatud iseloomuomadused, mille suhtes mul on tõrge. Aga selline tõrge on alati kiiks, ja sellest võiks suuta üle olla."
46553,46558,46544,Maksimalist. Kõrgendatult nõudlik nii enda kui teiste suhtes
46569,46572,46544,"Malbe nõudlikkus on eeskujuks. See tähendab, et Vilja on ühelt poolt sihi- ja enesekindel, kuid suudab teiste ärakuulamise ja nende arvestamisega soovitu ellu viia või näiteks ministrilt valitsuse pressikonverentsil soovitud vastused välja meelitada."
46551,46550,46401,"malbe, rahulik, tark"
46561,46562,46546,"Mari ei anna kunagi alla ja on väga järjekindel. Kui mõni projekt ei kulge plaanitud moel, siis ei kaota ta usku, vaid pürgib visalt edasi. Ma arvan, et nii järjekindlaid ja visasid inimesi, nagu Mari, pole kuigi palju."
46561,46562,46390,Mari omab alati väga selget visiooni
46561,46562,46544,"Mari on väga hea projektide käivitaja, ta teeb üksikasjadeni läbi mõeldud plaane ja jälgib tähelepanelikult nende teostumist."
46561,46562,46392,Mari on väga järjekindel eesmärkide poole liikumisel
46561,46562,46382,"Mari on väga positiivne ja tulemustele orienteeritud, vahel võib alluvate initsiatiivi vähendada tema enda väga selgelt väljendatud nägemus asja"
46561,46562,46545,"Mari on väga töökas. Varasematel aastatel võis teda töölt leida hiliste õhtutundideni, nüüd on meil head võimalused kodukontoris töötamiseks ja kontoris teda pidevalt ei leia, kuid ma olen veendunud, et Mari pühendab tööle ka osa oma vabast ajast."
46561,46562,46400,"Mari väljendab oma seisukohti vahel väga kirglikult, mis võib jätta  eksliku mulje, et vestluspartneri(te) ideed pole üldse sobivad või et mari ei aktsepteeri vestluspartnerit. Vahel võib püüda oma seisukohti  väiksema emotsionaalsusega väljendada, siis on suhtluspartneril seda kergem aktsepteerida."
46561,46562,46389,"Mari võib olla pingelises olukorras väga emotsionaalne, aga mitte tige või virisev"
46549,46563,46546,Märkab meeskonnaliikmete häid omadusi ja tegusid. Vajadusel tunnustab ja kannustab.
46549,46551,46862,"Märkab meeskonnaliikmete häid omadusi, kavatsusi ja tunnustab tegusid. 
Paneb meeskonnaliikmed uskuma, et nad on võimekad ja suudavad veelgi paremini.
Oskab kujundada efektiivset meeskonda.  
Hindab ja tunnustab meeskonna (alluvate) saavutusi ning pöörab rõhku meeskonna arengule. 
Omab selget visiooni. Mõtleb ette, tegutseb kiirelt vajadustest ja võimalustest lähtudes. Jagab oma mõtteid ja visiooni kaastöötajatega."
46549,46549,46862,"Märkan meeskonnaliikmete häid omadusi, kavatsusi ja kohe, kui märkan tunnustan ka nende tegusid."
46562,46554,46546,"Masu ajal oli meil palju tööd ja vähe tegijaid. Mäletan üht Turunduse TOPi autasustamiseks tehtud Gala õhtusööki, kus Jane tulu vabatahtlikult appi, lõi lkampa ja tegi mida parajasti vaja, minu mäetamist mööda lauakaarte jms. Jõudsime oma tööga õigeks ajaks valmis, aga Ilma Jane omakasupüüdm"
46488,46554,46389,me kõik oleme inimesed ja laseme vahel emotsioonidel möllata
46537,46556,46862,Meditsiiniuudiste
46513,46556,46862,Meditsiiniuudiste osakond
46566,46566,46401,"Meeldib eesmärke seada ja tegutseda nende saavutamise nimel, see on otsekui narkootikum. Detailideni nõudlik. Kohusetundlik."
46453,46550,46387,"Meeldib, et Anu tuleb ja räägib kui midagi vajab klaarimist."
46560,46553,46545,"Meeldib, kuidas Igor arutab võrdse partnerina probleeme. Olen näinud teda Annikat aitamas, Liiviga arutamas personaliküsimusi jms."
46567,46563,46382,"Meeldiv tunne, et peatoimetaja tundub hoolivat kõigest, mis toimub."
46553,46562,46544,Meeletu töövõimega. Ei anna armu ei endale ega teistele.
46569,46563,46545,"Meelis kiidab kõva häälega ehk õnnestumise korral tunnustab ta kõigi ees. Paneb asjaosalise(d) kohati küll kohmetuma, kuid mõjub siiski innustavalt ja paneb pingutama."
46569,46563,46546,"Meelis oskab hästi meeleolu luua ja juhtida erinevat lähenemist vajavates olukordades - näiteks ajakirjanikega infokoosolekul, kriitiliste allikatega kohtumisel, avalikul esinemisel või pingelisel koosolekul. Kaasa aitavad koosviibimise suunamine, vajalik nali või õigel hetkel sobivatele inimestele sõna andmine."
46569,46563,46544,"Meelis oskab tahtmist tekitada. Näiteks rohkem pingutada, uut välja mõelda, raskeid otsuseid teha jms. Ta innustus mõjub positiivselt ja veenvalt ning julgustavalt. Samal ajal jääb tunne, et võib vigu ka teha ehk kui kõik ei õnnestugi plaanitult, siis proovimine on olulisem. Ehk Meelis seisab enda töötajate selja taga ja annab kindlustunde."
46548,46563,46382,"Meelise tugevus on see, et ta mitte ainult juhina ei suuna või ei anna korraldusi, vaid ta teeb ka ise tööülesandeid, mida ta ei peaks alati tegema. Nt kirjutab ise uudiseid veebi. Seda ajakirjanikud hindavad ning peavad innustavaks. Samuti väldib Meelis alluvate kritiseerimist teiste nähes, mis samuti aitab luua hea tööõhkonna."
46564,46568,46400,"Meeskonnaga võiks rohkem tegeleda. Tundub, et väikeses üksuses on väikesed grupid. Võimalus saavutada rohkem, kui kõik oleksid üks rusikas."
46473,46564,46544,"Meeskonnatunde loomine ja hoidmine
Tekitab tunde, et kogu meeskond on hommikul tööle oodatud.
Kindlasti jätkata."
46453,46550,46383,"Meil ei ole olnud nn arengu- või tulemusvestlust, mille käigus eesmärke oleks lahatud."
46561,46553,46394,"Meil on regulaarsed kuukoosolekud, kus saab konstruktiivset tagasisidet. Kui on mingid olulised arendused, siis on suhtlemine tihedam."
46471,46569,46546,"Metoodiline
Kui midagi uut ette võtab, siis närib ennast sellest põhjalikult läbi :)"
46553,46564,46544,Metoodiline. Teeb endale suure pidi selgeks ning püstitab eesmärke ja lahendab probleemi väga teadlikult.
46864,46567,46392,"Mida tehnilisem takistus, seda tõenäolisem lahenduste korduv otsimine. Probleeme inimeste vahel ei taha ise lahendada vaid loodab nende kadumisele."
46562,46564,46400,"Mihkel ei taha lahendada ebamugavaid olukordi mõnikord ja püüab seda delegeerida, viidates enesekindlalt, et ta ei saa seda ise teha, see on tema juhi vastutusala ja töö. Abi paluda on iseenesest mõistlik, aga suhete korraldamine teiste osakondadega või siis laiema vastutuse võtmine (muidugi kooskõlastades) on veel parem"
46443,46564,46381,"Mihkel sekkub tegevusse siis, kui ta näeb selleks vajadust, ja siis peab vajadus juba päris suur olema. See on minu jaoks Mihkli hea külg, sest see sunnib töötajat kõigepealt ise hakkama saama, mis võimaldab töötajal omad otsused ja tegevused välja mõelda ning need ära teha. See õpetab iseseisvust."
46562,46564,46546,Mihkliga on hea ja kerge suhelda. Ta on empaatiline ja annab asjalikku nõu.
46562,46564,46544,"Mihklil on oskus inimesi veenda. Tal on hea ülevaade numbritest, majandustulemustest ja hea inimeste tundjana, oskab asju nii esitada, et ta mõjub kindlalt. Nii jääb ära palju aega nõudvat argumenteerimist ja veenmist. Kui Mihkel ütles, siis on selge, kindel ja turvaline."
